age,balance,duration,job,marital,education,default,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
55,-966,104,retired,married,primary,no,no,yes,cellular,14,may,1,-1,0,unknown,no
34,96,109,admin.,married,secondary,no,no,no,cellular,29,aug,2,-1,0,unknown,no
58,4007,598,retired,married,primary,no,no,no,cellular,30,nov,4,-1,0,unknown,no
50,567,274,management,single,tertiary,no,yes,no,unknown,16,may,8,-1,0,unknown,no
31,40,123,technician,single,secondary,no,no,no,cellular,7,aug,2,-1,0,unknown,no
47,136,70,admin.,divorced,secondary,no,no,yes,cellular,23,jul,1,-1,0,unknown,no
38,917,260,self-employed,single,tertiary,no,yes,no,unknown,23,may,1,-1,0,unknown,no
46,593,190,management,single,tertiary,no,yes,no,cellular,29,jan,3,-1,0,unknown,no
42,505,521,blue-collar,married,primary,no,yes,no,unknown,14,may,2,-1,0,unknown,no
34,2542,228,blue-collar,married,secondary,no,yes,no,cellular,14,may,1,-1,0,unknown,no
37,5355,466,management,married,tertiary,no,no,no,telephone,17,feb,4,-1,0,unknown,yes
38,807,74,student,single,tertiary,no,no,no,cellular,27,feb,2,-1,0,unknown,no
59,9976,57,retired,married,secondary,no,yes,no,unknown,29,may,2,-1,0,unknown,no
32,0,119,admin.,married,secondary,no,no,no,cellular,30,jan,3,-1,0,unknown,no
55,540,124,management,married,tertiary,no,no,no,cellular,19,nov,2,-1,0,unknown,no
35,280,65,blue-collar,married,secondary,no,yes,yes,cellular,31,jul,50,-1,0,unknown,no
56,-59,127,management,divorced,tertiary,no,no,yes,cellular,28,jul,6,-1,0,unknown,no
27,-517,172,admin.,married,secondary,yes,yes,no,cellular,14,jul,3,-1,0,unknown,no
42,2613,174,unemployed,single,secondary,no,yes,no,cellular,30,jul,6,-1,0,unknown,no
42,-7,41,student,married,unknown,no,no,no,telephone,31,jul,6,-1,0,unknown,no
41,0,232,blue-collar,married,primary,no,yes,no,unknown,30,may,3,-1,0,unknown,no
53,-200,161,retired,divorced,secondary,yes,no,yes,unknown,6,jun,1,-1,0,unknown,no
67,2301,124,retired,married,primary,no,no,no,cellular,16,apr,1,-1,0,unknown,no
53,104,701,housemaid,married,primary,no,no,yes,unknown,5,jun,1,-1,0,unknown,yes
33,191,162,blue-collar,married,primary,no,yes,no,unknown,9,may,2,-1,0,unknown,no
31,694,431,technician,single,unknown,no,yes,no,unknown,6,jun,2,-1,0,unknown,no
31,212,191,admin.,married,secondary,no,yes,no,cellular,18,jul,3,-1,0,unknown,no
30,1882,249,management,married,tertiary,no,yes,no,cellular,11,aug,5,-1,0,unknown,no
48,131,189,blue-collar,married,unknown,no,yes,no,unknown,6,may,1,-1,0,unknown,no
30,175,167,technician,single,secondary,no,no,no,cellular,25,aug,4,-1,0,unknown,no
43,0,73,technician,single,tertiary,yes,no,no,cellular,29,aug,4,-1,0,unknown,no
38,4425,162,management,divorced,tertiary,no,yes,no,unknown,30,may,1,-1,0,unknown,no
46,3533,235,unemployed,married,secondary,no,yes,no,cellular,12,aug,2,-1,0,unknown,no
59,3573,44,blue-collar,divorced,secondary,no,no,no,cellular,15,may,1,-1,0,unknown,no
44,476,127,management,divorced,tertiary,no,yes,yes,unknown,26,may,2,-1,0,unknown,no
35,1257,93,blue-collar,married,secondary,no,yes,no,cellular,20,apr,3,329,7,failure,no
55,23,143,blue-collar,married,unknown,no,no,no,cellular,30,jan,1,2,3,other,no
39,0,81,management,single,tertiary,no,yes,no,cellular,16,apr,2,-1,0,unknown,no
36,398,77,services,single,secondary,no,yes,yes,unknown,17,jun,2,-1,0,unknown,no
33,745,115,blue-collar,married,secondary,no,yes,no,unknown,23,may,4,-1,0,unknown,no
48,8106,125,management,single,tertiary,no,no,no,unknown,17,nov,1,111,3,failure,no
33,0,53,management,single,tertiary,no,no,no,cellular,19,aug,4,-1,0,unknown,no
67,696,77,retired,married,unknown,no,no,no,telephone,4,may,2,-1,0,unknown,no
48,1266,45,unemployed,divorced,secondary,no,yes,no,telephone,3,feb,1,-1,0,unknown,no
57,2416,74,management,married,tertiary,no,no,no,cellular,11,aug,2,-1,0,unknown,no
31,25,169,housemaid,married,primary,no,no,no,cellular,21,aug,5,-1,0,unknown,no
30,7513,269,student,single,tertiary,no,no,no,cellular,11,aug,2,-1,0,unknown,no
56,29,52,entrepreneur,divorced,primary,no,no,no,cellular,29,jan,2,227,1,failure,no
26,5116,246,blue-collar,married,primary,no,yes,no,cellular,22,jul,3,-1,0,unknown,no
44,-1746,218,management,married,secondary,no,yes,no,unknown,20,jun,1,-1,0,unknown,no
44,14,167,technician,divorced,secondary,no,no,no,cellular,13,nov,1,92,1,success,yes
31,4148,316,management,married,tertiary,no,yes,no,cellular,21,nov,3,99,9,other,yes
47,14,142,self-employed,married,unknown,no,yes,no,cellular,15,may,1,-1,0,unknown,no
30,105,75,admin.,single,secondary,no,yes,no,cellular,21,nov,1,-1,0,unknown,no
37,767,204,management,married,tertiary,no,no,yes,cellular,2,feb,1,-1,0,unknown,no
56,0,542,admin.,divorced,primary,no,no,yes,cellular,10,jul,1,-1,0,unknown,no
43,-228,122,management,single,secondary,no,yes,yes,unknown,16,may,2,-1,0,unknown,no
42,508,70,services,married,secondary,no,yes,no,unknown,30,may,1,-1,0,unknown,no
60,725,266,management,married,secondary,no,yes,no,cellular,8,jul,1,-1,0,unknown,no
34,41,34,blue-collar,married,unknown,no,yes,no,cellular,6,may,9,-1,0,unknown,no
34,184,203,management,single,tertiary,no,no,no,cellular,22,jul,4,-1,0,unknown,no
41,251,85,management,married,tertiary,no,no,yes,unknown,6,jun,3,-1,0,unknown,no
38,-17,11,management,divorced,secondary,no,no,no,cellular,21,nov,4,-1,0,unknown,no
23,-19,13,services,married,secondary,no,yes,no,unknown,20,jun,10,-1,0,unknown,no
33,1064,562,management,married,tertiary,no,yes,no,cellular,13,may,1,-1,0,unknown,yes
36,777,185,blue-collar,married,secondary,no,yes,no,cellular,6,may,3,-1,0,unknown,no
49,377,158,unemployed,married,tertiary,no,no,no,cellular,22,may,1,59,2,failure,no
34,479,515,admin.,divorced,secondary,no,yes,no,cellular,12,may,1,350,5,failure,yes
40,-375,60,technician,divorced,secondary,no,yes,no,cellular,13,may,5,-1,0,unknown,no
72,796,173,retired,married,primary,no,no,no,cellular,24,apr,2,-1,0,unknown,no
43,17,353,technician,married,secondary,no,yes,no,unknown,16,may,4,-1,0,unknown,no
44,1071,143,blue-collar,married,secondary,no,yes,no,cellular,11,may,3,357,1,failure,no
35,0,18,admin.,married,secondary,no,yes,no,cellular,20,apr,5,-1,0,unknown,no
46,7378,466,admin.,divorced,secondary,no,no,no,cellular,18,nov,1,-1,0,unknown,no
55,865,85,admin.,married,secondary,no,yes,no,cellular,17,apr,1,151,1,failure,no
50,-701,148,technician,divorced,secondary,no,yes,yes,cellular,24,jul,1,-1,0,unknown,no
23,817,123,blue-collar,single,unknown,no,yes,no,cellular,18,may,1,-1,0,unknown,no
34,1387,121,student,married,unknown,no,no,no,cellular,30,apr,1,-1,0,unknown,no
40,0,245,blue-collar,married,secondary,no,yes,yes,unknown,29,may,3,-1,0,unknown,no
61,2917,215,retired,married,secondary,no,no,no,cellular,6,oct,1,-1,0,unknown,yes
53,4541,190,technician,married,secondary,no,yes,no,unknown,15,may,6,-1,0,unknown,no
57,0,44,technician,married,secondary,no,no,no,unknown,13,may,1,-1,0,unknown,no
28,4287,171,blue-collar,married,secondary,no,no,no,cellular,30,apr,1,-1,0,unknown,no
25,242,62,admin.,married,secondary,no,yes,no,cellular,30,jul,12,-1,0,unknown,no
38,171,172,blue-collar,married,secondary,no,yes,yes,unknown,20,may,1,-1,0,unknown,no
27,259,78,services,single,secondary,no,yes,no,unknown,23,may,10,-1,0,unknown,no
45,827,319,blue-collar,married,secondary,no,yes,no,unknown,15,may,5,-1,0,unknown,no
31,469,111,services,single,secondary,no,no,yes,cellular,2,feb,1,-1,0,unknown,no
39,2226,158,blue-collar,married,primary,no,yes,no,unknown,6,may,1,-1,0,unknown,no
42,0,82,technician,married,secondary,no,no,no,cellular,29,aug,12,-1,0,unknown,no
46,477,128,management,married,tertiary,no,yes,no,unknown,20,may,6,-1,0,unknown,no
36,42,102,services,married,secondary,no,yes,no,unknown,8,may,4,-1,0,unknown,no
30,775,124,management,single,tertiary,no,yes,no,unknown,16,jun,2,-1,0,unknown,no
32,9,334,blue-collar,married,secondary,no,yes,no,cellular,17,apr,2,-1,0,unknown,no
52,2557,134,technician,married,tertiary,no,no,no,cellular,28,jan,5,204,2,success,yes
31,2395,218,management,married,tertiary,no,no,no,cellular,27,apr,1,-1,0,unknown,no
60,4895,313,management,married,primary,no,no,no,unknown,9,jun,1,-1,0,unknown,no
35,376,207,blue-collar,single,secondary,no,yes,yes,unknown,6,may,3,-1,0,unknown,no
38,389,262,management,married,tertiary,no,yes,no,unknown,6,may,1,-1,0,unknown,no
46,134,134,management,divorced,tertiary,no,no,no,cellular,19,aug,2,-1,0,unknown,no
45,1273,197,entrepreneur,divorced,tertiary,no,yes,yes,unknown,11,jun,3,-1,0,unknown,no
59,0,214,services,married,secondary,no,yes,no,cellular,12,may,3,-1,0,unknown,no
34,2892,1165,management,married,tertiary,no,yes,yes,cellular,30,jul,7,-1,0,unknown,no
33,0,177,technician,divorced,secondary,no,yes,no,cellular,7,may,2,-1,0,unknown,no
46,295,141,management,single,secondary,no,yes,no,unknown,23,may,6,-1,0,unknown,no
48,292,164,admin.,married,secondary,no,yes,yes,cellular,29,jul,6,-1,0,unknown,no
31,85,151,services,single,secondary,no,no,no,cellular,16,jul,1,-1,0,unknown,no
32,4,145,technician,married,secondary,no,no,no,cellular,4,feb,2,260,4,failure,no
35,-587,111,blue-collar,divorced,primary,no,yes,no,unknown,26,may,1,-1,0,unknown,no
36,367,217,blue-collar,single,primary,no,no,no,cellular,2,feb,1,221,1,failure,no
52,-1224,253,management,married,tertiary,no,yes,no,cellular,7,may,4,-1,0,unknown,no
45,959,74,management,divorced,tertiary,no,no,no,unknown,18,jun,1,-1,0,unknown,no
34,0,263,management,married,tertiary,no,no,no,cellular,20,aug,2,-1,0,unknown,no
25,-589,233,blue-collar,married,primary,yes,yes,no,unknown,3,jun,1,-1,0,unknown,no
26,-8,402,management,single,tertiary,no,no,no,cellular,13,aug,2,-1,0,unknown,no
57,0,585,management,married,unknown,no,no,no,cellular,30,sep,1,-1,0,unknown,no
48,247,145,management,married,primary,no,yes,yes,unknown,14,may,1,-1,0,unknown,no
48,5543,143,technician,married,unknown,no,no,no,unknown,16,jun,5,-1,0,unknown,no
32,642,524,blue-collar,married,primary,no,no,yes,cellular,8,jul,1,-1,0,unknown,no
58,11,270,retired,married,secondary,no,no,no,cellular,11,aug,1,-1,0,unknown,no
57,-226,272,management,married,primary,no,yes,no,unknown,4,jun,1,-1,0,unknown,no
31,5191,187,entrepreneur,married,tertiary,no,no,no,cellular,20,nov,2,-1,0,unknown,no
33,-320,268,blue-collar,single,secondary,no,no,no,cellular,18,may,2,-1,0,unknown,no
53,2289,183,entrepreneur,married,tertiary,no,yes,yes,cellular,17,nov,1,-1,0,unknown,no
36,725,123,admin.,married,secondary,no,yes,no,cellular,27,feb,3,99,8,failure,no
32,705,20,technician,single,tertiary,no,yes,no,cellular,20,apr,4,-1,0,unknown,no
45,776,232,blue-collar,married,secondary,no,yes,no,cellular,6,feb,4,253,1,failure,no
35,816,547,unemployed,married,tertiary,no,yes,no,cellular,19,nov,7,-1,0,unknown,no
41,171,71,services,married,secondary,no,no,no,cellular,21,jul,9,-1,0,unknown,no
54,812,113,services,married,secondary,no,no,no,cellular,31,jul,6,-1,0,unknown,no
49,823,780,services,married,secondary,no,no,no,cellular,8,aug,4,-1,0,unknown,yes
28,1453,246,technician,single,secondary,no,yes,no,cellular,12,may,1,343,1,other,no
24,431,108,blue-collar,single,unknown,no,yes,no,unknown,3,jun,12,-1,0,unknown,no
30,1009,253,admin.,single,secondary,no,yes,no,cellular,29,jan,1,-1,0,unknown,no
32,286,175,self-employed,married,primary,no,yes,no,cellular,6,aug,1,-1,0,unknown,no
53,22370,106,entrepreneur,married,tertiary,no,yes,no,unknown,15,may,1,-1,0,unknown,no
42,2111,86,blue-collar,married,primary,no,yes,no,cellular,7,may,2,-1,0,unknown,no
48,5366,248,blue-collar,married,primary,no,yes,no,unknown,21,may,3,-1,0,unknown,no
33,181,265,technician,married,secondary,no,yes,yes,telephone,28,jul,2,-1,0,unknown,no
31,-452,182,blue-collar,divorced,secondary,no,yes,no,unknown,26,may,5,-1,0,unknown,no
56,1770,916,unemployed,divorced,primary,no,no,no,cellular,5,feb,3,-1,0,unknown,no
58,0,506,retired,married,primary,no,no,no,cellular,4,aug,1,-1,0,unknown,no
37,-296,81,admin.,single,secondary,no,yes,no,cellular,20,apr,1,-1,0,unknown,no
59,2358,30,management,married,primary,no,yes,no,cellular,17,apr,1,-1,0,unknown,no
50,1200,904,management,single,tertiary,no,no,no,cellular,14,aug,3,-1,0,unknown,yes
39,109,699,housemaid,single,primary,no,yes,no,unknown,6,may,3,-1,0,unknown,no
30,616,19,technician,married,secondary,no,yes,no,cellular,6,may,1,-1,0,unknown,no
47,4906,389,services,divorced,secondary,no,yes,no,unknown,14,may,1,-1,0,unknown,no
44,313,211,self-employed,married,secondary,no,no,no,cellular,6,aug,4,-1,0,unknown,no
38,290,283,blue-collar,married,primary,no,yes,no,cellular,16,apr,1,-1,0,unknown,no
50,1240,474,management,married,tertiary,no,no,no,cellular,12,aug,2,-1,0,unknown,no
27,3672,157,admin.,single,tertiary,no,yes,no,cellular,15,may,2,351,5,failure,no
73,19,509,retired,married,secondary,no,no,no,cellular,5,nov,2,-1,0,unknown,no
46,143,279,blue-collar,married,primary,no,yes,no,unknown,7,may,1,-1,0,unknown,no
56,212,27,retired,divorced,secondary,no,no,yes,telephone,17,jul,1,-1,0,unknown,no
36,9,386,management,married,tertiary,no,no,no,cellular,11,aug,4,-1,0,unknown,yes
33,3074,679,blue-collar,married,primary,no,no,no,cellular,18,nov,1,-1,0,unknown,no
40,1734,169,management,married,tertiary,no,yes,no,unknown,2,jun,1,-1,0,unknown,no
52,575,315,management,married,tertiary,no,no,no,unknown,3,jun,1,-1,0,unknown,no
51,397,293,blue-collar,married,secondary,no,yes,no,cellular,20,aug,2,-1,0,unknown,no
33,640,439,blue-collar,married,secondary,no,yes,no,cellular,3,feb,3,-1,0,unknown,no
54,158,198,services,married,secondary,no,yes,no,unknown,19,may,1,-1,0,unknown,no
44,2984,770,management,married,secondary,no,yes,no,unknown,15,may,2,-1,0,unknown,no
50,1011,340,entrepreneur,married,secondary,no,yes,no,telephone,30,jul,2,-1,0,unknown,no
45,0,1472,blue-collar,single,secondary,no,yes,no,cellular,26,apr,1,192,4,failure,yes
36,1133,293,management,married,tertiary,no,yes,no,cellular,4,aug,1,181,2,other,yes
42,4945,311,technician,married,secondary,no,yes,no,cellular,2,mar,2,-1,0,unknown,yes
37,712,291,technician,married,secondary,no,yes,no,cellular,18,nov,2,-1,0,unknown,no
28,-427,965,services,single,secondary,no,yes,yes,unknown,21,may,2,-1,0,unknown,no
56,2146,594,admin.,married,secondary,no,no,yes,unknown,9,jun,1,-1,0,unknown,no
59,92,139,admin.,married,secondary,no,yes,no,cellular,12,may,2,350,1,failure,no
32,10,501,unemployed,married,secondary,no,yes,no,unknown,6,may,4,-1,0,unknown,no
57,1238,274,retired,married,primary,no,yes,no,cellular,15,jul,1,-1,0,unknown,no
49,981,10,admin.,single,secondary,no,yes,no,telephone,21,nov,3,-1,0,unknown,no
56,575,18,entrepreneur,married,unknown,no,no,no,unknown,20,jun,2,-1,0,unknown,no
48,-70,243,admin.,divorced,unknown,no,no,no,cellular,14,may,1,-1,0,unknown,no
27,3733,198,student,single,tertiary,no,yes,no,cellular,22,may,1,98,6,success,yes
31,574,410,management,single,tertiary,no,yes,no,cellular,16,jul,2,-1,0,unknown,no
28,43,190,blue-collar,single,secondary,no,no,no,unknown,19,may,1,-1,0,unknown,no
36,428,121,management,married,tertiary,no,no,no,unknown,28,may,1,-1,0,unknown,no
58,0,148,housemaid,married,primary,no,yes,no,telephone,9,jul,1,-1,0,unknown,no
46,0,239,admin.,married,secondary,no,yes,yes,cellular,20,apr,2,259,2,failure,no
32,474,90,management,single,tertiary,no,yes,no,cellular,7,aug,3,-1,0,unknown,no
39,-540,29,services,married,secondary,no,no,no,unknown,6,jun,1,-1,0,unknown,no
35,560,58,self-employed,married,tertiary,no,yes,no,cellular,2,apr,1,136,1,failure,no
31,325,1139,management,married,tertiary,no,yes,no,cellular,18,jul,2,-1,0,unknown,yes
29,437,504,management,single,tertiary,no,no,no,cellular,5,aug,1,92,1,success,yes
48,574,348,blue-collar,married,primary,no,no,no,cellular,5,aug,1,-1,0,unknown,no
60,0,130,retired,married,primary,no,no,no,telephone,30,jul,3,-1,0,unknown,no
74,935,100,retired,married,secondary,no,no,no,cellular,26,jan,1,104,1,other,no
30,699,544,services,married,secondary,no,yes,no,unknown,29,may,1,-1,0,unknown,no
52,0,182,admin.,single,primary,no,no,no,unknown,19,may,11,-1,0,unknown,no
24,-220,90,blue-collar,married,secondary,no,yes,no,cellular,2,apr,1,-1,0,unknown,no
29,11417,272,services,married,secondary,no,yes,no,unknown,28,may,2,-1,0,unknown,no
33,212,260,housemaid,married,primary,no,yes,no,cellular,11,jul,2,-1,0,unknown,no
34,67,672,blue-collar,married,secondary,no,yes,yes,unknown,8,may,3,-1,0,unknown,no
45,0,264,admin.,divorced,secondary,no,no,no,cellular,29,oct,1,-1,0,unknown,yes
31,0,275,blue-collar,married,secondary,no,no,yes,telephone,15,jul,2,-1,0,unknown,no
45,1673,76,technician,married,secondary,no,no,no,cellular,23,oct,1,-1,0,unknown,no
27,-1202,749,services,married,secondary,no,yes,no,unknown,4,jun,2,-1,0,unknown,no
30,4213,142,management,single,tertiary,no,no,no,cellular,25,aug,4,-1,0,unknown,no
45,0,454,blue-collar,married,primary,no,no,no,cellular,26,aug,2,-1,0,unknown,no
57,1521,102,blue-collar,married,secondary,no,yes,yes,cellular,18,may,2,178,5,failure,no
34,1310,521,management,married,tertiary,no,no,no,telephone,30,jan,3,158,7,other,no
40,0,57,admin.,married,secondary,no,yes,yes,cellular,17,nov,1,-1,0,unknown,no
39,399,504,management,married,tertiary,no,no,no,cellular,9,apr,1,-1,0,unknown,no
46,405,138,technician,married,tertiary,no,no,no,cellular,11,aug,3,-1,0,unknown,no
55,9756,103,management,divorced,tertiary,no,yes,no,cellular,5,jun,2,95,1,other,yes
25,2506,485,management,single,tertiary,no,no,no,cellular,17,feb,1,-1,0,unknown,yes
34,697,166,management,married,tertiary,no,no,no,cellular,5,aug,1,-1,0,unknown,no
37,403,318,blue-collar,married,primary,no,yes,no,cellular,8,may,2,338,1,success,no
64,890,531,retired,divorced,tertiary,no,no,no,cellular,3,jul,3,-1,0,unknown,no
45,809,155,technician,divorced,secondary,no,yes,no,cellular,13,may,2,363,4,failure,no
57,158,73,housemaid,married,secondary,no,yes,no,telephone,10,jul,1,-1,0,unknown,no
21,137,198,student,single,unknown,no,yes,no,unknown,12,may,3,-1,0,unknown,no
58,2705,137,housemaid,married,secondary,no,no,no,telephone,14,aug,1,-1,0,unknown,no
41,75,479,blue-collar,single,secondary,no,yes,no,unknown,1,jul,9,-1,0,unknown,yes
41,2457,285,management,married,unknown,no,yes,no,unknown,9,may,1,-1,0,unknown,no
58,541,98,management,married,tertiary,no,yes,no,cellular,8,may,1,-1,0,unknown,no
33,287,199,management,married,tertiary,no,yes,no,cellular,15,may,2,274,3,other,no
32,273,97,management,married,tertiary,no,yes,yes,cellular,18,jul,3,-1,0,unknown,no
44,0,389,services,divorced,secondary,no,yes,no,unknown,4,jun,5,-1,0,unknown,no
47,677,384,unknown,married,unknown,no,no,no,cellular,7,aug,1,99,4,success,no
41,340,37,self-employed,married,primary,no,no,no,unknown,6,jun,3,-1,0,unknown,no
54,98,420,technician,married,tertiary,no,no,no,cellular,8,aug,4,-1,0,unknown,no
47,477,973,technician,divorced,tertiary,no,yes,no,telephone,7,may,1,366,1,failure,no
32,2629,77,management,single,tertiary,no,no,no,cellular,28,aug,4,-1,0,unknown,no
59,0,376,housemaid,married,tertiary,no,no,yes,cellular,29,jul,2,-1,0,unknown,no
29,2325,125,technician,single,tertiary,no,no,no,cellular,2,feb,1,-1,0,unknown,yes
48,-20,142,services,married,secondary,yes,no,no,cellular,20,aug,2,-1,0,unknown,no
32,230,442,technician,single,secondary,no,yes,no,cellular,18,may,1,266,8,failure,yes
46,-852,728,management,divorced,secondary,no,no,yes,cellular,29,aug,2,-1,0,unknown,no
31,-280,281,blue-collar,single,primary,no,no,no,unknown,21,may,3,-1,0,unknown,no
53,25,528,blue-collar,married,secondary,no,no,no,cellular,22,aug,2,-1,0,unknown,yes
34,9851,128,technician,single,tertiary,no,yes,no,cellular,20,nov,5,-1,0,unknown,no
48,5095,71,services,single,unknown,no,yes,no,unknown,16,jun,1,-1,0,unknown,no
32,687,161,technician,married,secondary,no,no,no,cellular,20,aug,4,-1,0,unknown,no
31,1368,129,management,married,secondary,no,yes,no,cellular,12,aug,4,-1,0,unknown,no
